2020-01-1510:18:41 AM - /home/hj/anaconda3/lib/python3.5/site-packages/tensorflow/python/platform/tf_logging.py - INFO: Restoring parameters from ./checkpoints/model_01/PSENet_2020-01-14-17-20-52.ckpt-19750
2020-01-1510:18:43 AM--INFO: ##### Restore model : ./checkpoints/model_01/PSENet_2020-01-14-17-20-52.ckpt-19750  ########
2020-01-1510:18:50 AM--INFO: ############ New Learning_Rate 0.000500 in step 19751  ###########
2020-01-1510:38:35 AM--INFO: ## Epoch 84 Step_Train / Total_Batch: 21060 / 250  train_loss= 0.312238  train_acc= 0.852847
2020-01-1510:38:53 AM--INFO: ## Epoch 84 Step_Train / Total_Batch: 21080 / 250  train_loss= 0.288539  train_acc= 0.862726
2020-01-1510:39:12 AM--INFO: ## Epoch 84 Step_Train / Total_Batch: 21100 / 250  train_loss= 0.300042  train_acc= 0.858334
2020-01-1510:39:31 AM--INFO: ## Epoch 84 Step_Train / Total_Batch: 21120 / 250  train_loss= 0.309420  train_acc= 0.855741
2020-01-1510:39:49 AM--INFO: ## Epoch 84 Step_Train / Total_Batch: 21140 / 250  train_loss= 0.310362  train_acc= 0.860076
2020-01-1510:40:07 AM--INFO: ## Epoch 84 Step_Train / Total_Batch: 21160 / 250  train_loss= 0.305145  train_acc= 0.843123
2020-01-1510:40:25 AM--INFO: ## Epoch 84 Step_Train / Total_Batch: 21180 / 250  train_loss= 0.297198  train_acc= 0.850667
2020-01-1510:40:43 AM--INFO: ## Epoch 84 Step_Train / Total_Batch: 21200 / 250  train_loss= 0.309603  train_acc= 0.850389
2020-01-1510:41:02 AM--INFO: ## Epoch 84 Step_Train / Total_Batch: 21220 / 250  train_loss= 0.302568  train_acc= 0.853943
2020-01-1510:41:19 AM--INFO: ## Epoch 84 Step_Train / Total_Batch: 21240 / 250  train_loss= 0.316629  train_acc= 0.838997
2020-01-1510:41:37 AM--INFO: ## Epoch 85 Step_Train / Total_Batch: 21260 / 250  train_loss= 0.307739  train_acc= 0.855875
2020-01-1510:41:55 AM--INFO: ## Epoch 85 Step_Train / Total_Batch: 21280 / 250  train_loss= 0.313217  train_acc= 0.851540
2020-01-1510:42:14 AM--INFO: ## Epoch 85 Step_Train / Total_Batch: 21300 / 250  train_loss= 0.307340  train_acc= 0.846362
2020-01-1510:42:32 AM--INFO: ## Epoch 85 Step_Train / Total_Batch: 21320 / 250  train_loss= 0.307597  train_acc= 0.855472
2020-01-1510:42:51 AM--INFO: ## Epoch 85 Step_Train / Total_Batch: 21340 / 250  train_loss= 0.305531  train_acc= 0.856915
2020-01-1510:43:09 AM--INFO: ## Epoch 85 Step_Train / Total_Batch: 21360 / 250  train_loss= 0.304839  train_acc= 0.856848
2020-01-1510:43:26 AM--INFO: ## Epoch 85 Step_Train / Total_Batch: 21380 / 250  train_loss= 0.299577  train_acc= 0.865414
2020-01-1510:43:45 AM--INFO: ## Epoch 85 Step_Train / Total_Batch: 21400 / 250  train_loss= 0.303823  train_acc= 0.858862
2020-01-1510:44:03 AM--INFO: ## Epoch 85 Step_Train / Total_Batch: 21420 / 250  train_loss= 0.286529  train_acc= 0.865244
2020-01-1510:44:21 AM--INFO: ## Epoch 85 Step_Train / Total_Batch: 21440 / 250  train_loss= 0.330349  train_acc= 0.847831
2020-01-1510:44:40 AM--INFO: ## Epoch 85 Step_Train / Total_Batch: 21460 / 250  train_loss= 0.300147  train_acc= 0.858191
2020-01-1510:44:57 AM--INFO: ## Epoch 85 Step_Train / Total_Batch: 21480 / 250  train_loss= 0.294152  train_acc= 0.858935
2020-01-1510:45:16 AM--INFO: ## Epoch 85 Step_Train / Total_Batch: 21500 / 250  train_loss= 0.299191  train_acc= 0.866445
2020-01-1510:45:33 AM--INFO: ## Epoch 86 Step_Train / Total_Batch: 21520 / 250  train_loss= 0.289492  train_acc= 0.854745
2020-01-1510:45:52 AM--INFO: ## Epoch 86 Step_Train / Total_Batch: 21540 / 250  train_loss= 0.288323  train_acc= 0.869172
2020-01-1510:46:10 AM--INFO: ## Epoch 86 Step_Train / Total_Batch: 21560 / 250  train_loss= 0.296114  train_acc= 0.853508
2020-01-1510:46:28 AM--INFO: ## Epoch 86 Step_Train / Total_Batch: 21580 / 250  train_loss= 0.303060  train_acc= 0.851688
2020-01-1510:46:47 AM--INFO: ## Epoch 86 Step_Train / Total_Batch: 21600 / 250  train_loss= 0.316954  train_acc= 0.854459
2020-01-1510:47:05 AM--INFO: ## Epoch 86 Step_Train / Total_Batch: 21620 / 250  train_loss= 0.299035  train_acc= 0.862780
2020-01-1510:47:23 AM--INFO: ## Epoch 86 Step_Train / Total_Batch: 21640 / 250  train_loss= 0.295422  train_acc= 0.866784
2020-01-1510:47:41 AM--INFO: ## Epoch 86 Step_Train / Total_Batch: 21660 / 250  train_loss= 0.281212  train_acc= 0.869512
2020-01-1510:47:59 AM--INFO: ## Epoch 86 Step_Train / Total_Batch: 21680 / 250  train_loss= 0.293665  train_acc= 0.866496
2020-01-1510:48:18 AM--INFO: ## Epoch 86 Step_Train / Total_Batch: 21700 / 250  train_loss= 0.285383  train_acc= 0.861865
2020-01-1510:48:36 AM--INFO: ## Epoch 86 Step_Train / Total_Batch: 21720 / 250  train_loss= 0.306889  train_acc= 0.848007
2020-01-1510:48:54 AM--INFO: ## Epoch 86 Step_Train / Total_Batch: 21740 / 250  train_loss= 0.302779  train_acc= 0.860483
2020-01-1510:49:12 AM--INFO: ## Epoch 87 Step_Train / Total_Batch: 21760 / 250  train_loss= 0.299228  train_acc= 0.858350
2020-01-1510:49:31 AM--INFO: ## Epoch 87 Step_Train / Total_Batch: 21780 / 250  train_loss= 0.298777  train_acc= 0.866606
2020-01-1510:49:49 AM--INFO: ## Epoch 87 Step_Train / Total_Batch: 21800 / 250  train_loss= 0.300939  train_acc= 0.844307
2020-01-1510:50:06 AM--INFO: ## Epoch 87 Step_Train / Total_Batch: 21820 / 250  train_loss= 0.293933  train_acc= 0.860623
2020-01-1510:50:24 AM--INFO: ## Epoch 87 Step_Train / Total_Batch: 21840 / 250  train_loss= 0.309603  train_acc= 0.851436
2020-01-1510:50:43 AM--INFO: ## Epoch 87 Step_Train / Total_Batch: 21860 / 250  train_loss= 0.308622  train_acc= 0.858953
2020-01-1510:51:01 AM--INFO: ## Epoch 87 Step_Train / Total_Batch: 21880 / 250  train_loss= 0.298175  train_acc= 0.864831
2020-01-1510:51:19 AM--INFO: ## Epoch 87 Step_Train / Total_Batch: 21900 / 250  train_loss= 0.290469  train_acc= 0.868330
2020-01-1510:51:37 AM--INFO: ## Epoch 87 Step_Train / Total_Batch: 21920 / 250  train_loss= 0.295198  train_acc= 0.864360
2020-01-1510:51:55 AM--INFO: ## Epoch 87 Step_Train / Total_Batch: 21940 / 250  train_loss= 0.306293  train_acc= 0.848589
2020-01-1510:52:13 AM--INFO: ## Epoch 87 Step_Train / Total_Batch: 21960 / 250  train_loss= 0.305926  train_acc= 0.859473
2020-01-1510:52:31 AM--INFO: ## Epoch 87 Step_Train / Total_Batch: 21980 / 250  train_loss= 0.298896  train_acc= 0.864098
2020-01-1510:52:49 AM--INFO: ## Epoch 87 Step_Train / Total_Batch: 22000 / 250  train_loss= 0.298949  train_acc= 0.859457
2020-01-1510:53:07 AM--INFO: ## Epoch 88 Step_Train / Total_Batch: 22020 / 250  train_loss= 0.302580  train_acc= 0.860718
2020-01-1510:53:25 AM--INFO: ## Epoch 88 Step_Train / Total_Batch: 22040 / 250  train_loss= 0.290296  train_acc= 0.859131
2020-01-1510:53:43 AM--INFO: ## Epoch 88 Step_Train / Total_Batch: 22060 / 250  train_loss= 0.296336  train_acc= 0.855627
2020-01-1510:54:01 AM--INFO: ## Epoch 88 Step_Train / Total_Batch: 22080 / 250  train_loss= 0.280303  train_acc= 0.864140
2020-01-1510:54:19 AM--INFO: ## Epoch 88 Step_Train / Total_Batch: 22100 / 250  train_loss= 0.296697  train_acc= 0.861029
2020-01-1510:54:37 AM--INFO: ## Epoch 88 Step_Train / Total_Batch: 22120 / 250  train_loss= 0.298022  train_acc= 0.853377
2020-01-1510:54:55 AM--INFO: ## Epoch 88 Step_Train / Total_Batch: 22140 / 250  train_loss= 0.301054  train_acc= 0.856425
2020-01-1510:55:14 AM--INFO: ## Epoch 88 Step_Train / Total_Batch: 22160 / 250  train_loss= 0.306198  train_acc= 0.853540
